code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
002517,恺英网络,互联网,福建,75.53,17636.5,67680.0,149166.81,110914.47,1849.65,33010.94,0.49,0.152,1.29,35.6,20101207
002793,东音股份,专用机械,浙江,118.79,2500.0,10000.0,54140.86,30410.88,13218.45,7686.92,0.77,0.155,4.73,15.59,20160415
300425,环能科技,环境保护,四川,235.71,6831.66,17662.13,135616.05,82242.43,27380.88,64071.36,3.63,0.035,6.11,5.35,20150216
002785,万里石,其他建材,福建,592.23,5000.0,20000.0,106954.52,82557.49,8493.48,17332.67,0.87,0.013,3.16,9.88,20151223
600876,洛阳玻璃,玻璃,河南,8564.48,25001.82,52676.69,135307.91,54031.75,67769.93,112008.35,2.13,0.001,0.93,30.65,19951031
002205,国统股份,其他建材,新疆,0.0,11615.2,11615.2,159314.3,106666.27,41245.34,52237.48,4.5,-0.109,7.66,3.34,20080123
300068,南都电源,电气设备,浙江,57.53,43676.82,60498.0,710938.06,451193.75,153877.31,170709.52,2.82,0.1,5.13,4.49,20100421
600311,荣华实业,黄金,甘肃,0.0,66560.0,66560.0,95722.63,63109.16,28910.8,21943.92,0.33,-0.043,1.3,5.24,20010626
600179,*ST黑化,焦炭加工,黑龙江,0.0,39000.0,39000.0,96438.86,25308.96,70998.43,32563.73,0.83,-0.112,-0.84,-13.52,19981104
002612,朗姿股份,服饰,北京,99.54,20985.59,40000.0,282108.56,139233.97,34520.73,165174.94,4.13,0.068,5.88,4.58,20110830
000581,威孚高科,汽车配件,江苏,13.21,83649.15,100895.04,1605843.63,873595.19,233383.09,339693.53,3.37,0.402,12.0,1.77,19980924
002742,三圣特材,其他建材,重庆,50.84,7095.75,21600.0,214135.34,135649.36,41589.68,54037.19,2.5,0.119,5.79,4.18,20150217
300474,景嘉微,元器件,湖南,235.84,3350.0,13350.0,92133.24,77227.25,829.03,36424.8,2.73,0.23,6.08,26.82,20160331
300189,神农基因,种植业,海南,0.0,87879.17,102400.0,226011.91,140727.84,31919.35,28040.91,0.27,-0.004,1.38,4.28,20110316
000952,广济药业,化学制药,湖北,49.39,25167.98,25170.55,165082.84,45625.26,49941.56,6079.37,0.24,0.092,2.13,8.51,19991112
600302,标准股份,纺织机械,陕西,0.0,34600.98,34600.98,155773.41,119926.32,18893.48,34744.48,1.0,-0.036,3.31,2.7,20001213
000711,京蓝科技,软件服务,黑龙江,0.0,16089.83,16089.83,29697.39,27433.73,168.0,1507.57,0.09,-0.037,1.77,12.84,19970411
603299,井神股份,化工原料,江苏,403.4,9000.0,55944.0,444690.56,138372.7,263057.16,88246.36,1.58,0.011,3.53,5.15,20151231
600054,黄山旅游,旅游景点,安徽,55.57,17643.0,74730.0,394856.91,180868.98,185521.55,59364.63,0.79,0.077,4.06,4.23,19970506
002523,天桥起重,工程机械,湖南,143.02,45349.78,84323.85,272285.5,192673.8,45516.43,90971.6,1.08,0.011,2.1,3.12,20101210
603988,中电电机,电气设备,江苏,100.52,2240.0,8000.0,80782.18,65067.33,7458.93,32804.26,4.1,0.139,8.09,6.92,20141104
002644,佛慈制药,中成药,甘肃,160.18,51065.69,51065.69,163812.56,132468.38,15344.25,32801.31,0.64,0.018,2.43,4.76,20111222
603369,今世缘,白酒,江苏,14.43,68075.0,125450.0,562662.31,437594.25,70039.46,99361.4,0.79,0.244,3.46,4.08,20140703
002533,金杯电工,电气设备,湖南,75.02,50033.64,55313.41,296167.16,207527.02,57113.3,80013.24,1.45,0.046,3.74,3.7,20101231
002709,天赐材料,化工原料,广东,83.65,14314.4,32535.96,177267.7,86975.46,46634.4,69077.75,2.12,0.218,3.85,18.93,20140123
603198,迎驾贡酒,白酒,安徽,19.26,16640.0,80000.0,515081.41,360073.59,130049.17,126300.05,1.58,0.319,4.89,5.03,20150528
601388,怡球资源,铝,江苏,0.0,53300.0,53300.0,358323.94,268445.75,49140.6,111052.67,2.08,-0.029,4.02,5.3,20120423
000422,湖北宜化,农药化肥,湖北,108.57,89781.29,89786.67,4098662.0,1422630.63,1910812.25,176477.3,1.97,0.015,7.93,0.82,19960815
000825,太钢不锈,特种钢,山西,0.0,569607.38,569624.75,7351688.0,1703564.75,4761222.0,680322.0,1.19,-0.095,3.64,0.93,19981021
603866,桃李面包,食品,辽宁,63.88,4501.25,45012.6,218234.02,102979.56,77857.7,52761.78,1.17,0.184,4.34,10.83,20151222
603996,中新科技,电脑设备,浙江,912.74,7515.0,30015.0,239257.95,204648.27,17068.68,65739.31,2.19,0.009,4.53,6.93,20151222
601155,新城控股,区域地产,江苏,0.0,69106.04,222048.42,7772261.0,6003339.0,190680.38,292591.81,1.32,-0.087,5.38,2.06,20151204
300346,南大光电,元器件,江苏,2834.72,12282.25,16086.4,127782.96,89758.77,19632.17,66062.65,4.11,0.004,7.45,6.18,20120807
002438,江苏神通,机械基件,江苏,84.67,13507.61,21957.15,181444.92,113554.22,46317.2,62289.71,2.84,0.066,5.41,4.16,20100623
300245,天玑科技,软件服务,上海,242.71,19727.16,27509.08,79475.28,58726.7,7766.11,13584.15,0.49,0.024,2.54,9.01,20110719
600507,方大特钢,特种钢,江西,27.67,132609.3,132609.3,894652.63,439583.81,257814.0,4625.16,0.03,0.047,1.57,3.29,20030930
002444,巨星科技,轻工机械,浙江,52.94,93140.78,107524.77,680399.69,435064.94,70255.11,192796.97,1.79,0.099,4.79,4.38,20100713
600115,东方航空,空运,上海,8.71,848107.88,1314017.88,18964800.0,1440000.0,13244500.0,1954700.0,1.49,0.198,2.86,2.41,19971105
300491,通合科技,电气设备,河北,343.96,2000.0,8000.0,50615.75,33170.26,7061.15,19861.28,2.48,0.08,5.02,21.79,20151231
603456,九洲药业,化学制药,浙江,77.86,11568.0,44314.62,331305.78,150992.5,138707.25,146477.41,3.31,0.085,5.76,4.62,20141010
600075,新疆天业,化工原料,新疆,57.59,43859.19,53867.96,408497.47,247007.16,81703.99,24755.75,0.46,0.052,3.67,3.24,19970617
002476,宝莫股份,化工原料,山东,75.78,60431.51,61200.0,162786.7,83247.52,35421.8,20521.75,0.34,0.028,1.69,4.97,20100915
000620,新华联,全国地产,北京,66.31,183694.64,189669.05,3499715.25,2520260.75,273520.5,210435.7,1.11,0.035,3.14,2.98,19961029
002778,高科石化,石油加工,江苏,117.08,2230.0,8910.95,70359.71,54699.11,9239.12,21435.85,2.41,0.115,6.49,8.27,20160106
002326,永太科技,化工原料,浙江,112.53,53201.46,79861.04,355563.53,145370.23,91999.8,61579.63,0.77,0.048,2.39,8.99,20091222
300260,新莱应材,机械基件,江苏,711.03,4724.25,10005.0,104670.36,65990.93,31553.51,39308.31,3.93,0.013,6.47,5.66,20110906
002600,江粉磁材,元器件,广东,503.43,43406.48,117721.18,628526.88,383006.41,100178.56,165663.75,1.41,0.006,3.09,4.12,20110715
002348,高乐股份,文教休闲,广东,160.38,74115.63,94720.0,125355.25,57326.69,10843.61,43614.65,0.46,0.011,1.3,5.25,20100203
600503,华丽家族,区域地产,上海,314.82,156269.06,160229.0,547162.81,388592.75,510.1,119900.1,0.75,0.008,2.27,4.18,20020709
600833,第一医药,医药商业,上海,69.96,22308.63,22308.63,113822.76,61798.88,8649.8,6518.93,0.29,0.059,3.19,5.2,19940224
002125,湘潭电化,化工原料,湖南,5796.64,13913.05,21600.0,201333.06,64166.96,90089.72,81962.52,3.79,0.001,4.78,4.28,20070403
000609,绵世股份,区域地产,北京,168.65,27408.39,29809.55,177722.69,134522.22,4741.58,1206.2,0.04,0.02,4.38,3.04,19961010
300483,沃施股份,专用机械,上海,88.25,1550.0,6150.0,54578.98,44336.89,7627.87,19029.03,3.09,0.177,6.36,9.83,20150630
002791,坚朗五金,其他建材,广东,0.0,4436.0,21436.0,303133.84,248502.13,29078.4,108041.02,5.04,-0.006,10.51,5.7,20160329
600167,联美控股,供气供热,辽宁,21.85,21100.0,68014.92,307345.13,152180.98,84500.96,24701.85,0.36,0.198,6.16,2.81,19990128
300506,名家汇,建筑施工,深圳,172.48,3000.0,12000.0,83252.4,69944.49,1913.43,20517.55,1.71,0.11,4.26,13.37,20160324
600698,湖南天雁,汽车配件,湖南,442.18,43109.17,97181.74,110122.42,85075.93,18265.9,37418.3,0.39,0.003,0.67,8.88,19931206
600792,云煤能源,焦炭加工,云南,0.0,95202.89,98992.35,571376.63,126262.55,258470.27,183699.97,1.86,-0.021,2.76,1.95,19970123
002453,天马精化,化工原料,江苏,226.95,51221.33,57130.0,201736.77,85658.05,69242.81,34059.96,0.6,0.01,2.11,4.27,20100720
002423,*ST中特,特种钢,河南,0.0,46551.0,50298.66,351423.47,132900.97,124163.95,106785.57,2.12,-0.042,3.58,2.86,20100603
600582,天地科技,工程机械,北京,233.29,277433.59,413858.88,3201812.5,2318727.75,412441.34,126395.65,0.31,0.005,3.22,1.5,20020515
002204,大连重工,专用机械,辽宁,285.81,193137.0,193137.0,1697360.75,1265420.38,327646.13,335091.25,1.73,0.004,3.39,1.25,20080116
002395,双象股份,塑料,江苏,168.55,17878.63,17880.59,118657.85,79287.2,29706.41,42231.48,2.36,0.041,4.54,6.01,20100429
000520,长航凤凰,水运,湖北,936.49,101208.34,101208.34,52274.82,38575.71,11473.55,195886.7,1.94,0.003,0.26,36.84,19931025
600666,奥瑞德,元器件,重庆,235.59,49669.83,76707.89,574826.63,180176.77,95493.24,125088.15,1.63,0.04,2.8,13.49,19930712
600963,岳阳林纸,造纸,湖南,351.3,104315.9,104315.9,1520711.75,719895.63,484398.06,405118.97,3.88,0.005,5.01,1.28,20040525
600572,康恩贝,中成药,浙江,27.66,205773.81,251073.0,979524.13,502466.94,191167.81,98438.6,0.39,0.061,1.71,3.95,20040412
000656,金科股份,区域地产,重庆,14.94,377753.09,432626.0,9635290.0,8825600.0,248771.91,59878.56,0.14,0.06,3.03,1.32,19961128
300259,新天科技,电器仪表,河南,90.58,25807.99,46530.35,105513.9,61685.8,27724.75,2989.37,0.06,0.036,1.92,6.74,20110831
600839,四川长虹,家用电器,四川,24.76,460999.78,461624.44,5483124.0,3939602.75,562813.75,390646.69,0.85,0.047,2.67,1.74,19940311
300505,川金诺,化工原料,云南,278.89,2335.0,9336.0,74918.81,49786.01,21816.11,27733.4,2.97,0.08,6.09,11.01,20160315
002221,东华能源,石油贸易,江苏,66.35,127143.85,139161.64,1685083.25,797256.63,560995.13,177793.72,1.28,0.05,2.38,5.61,20080306
300490,华自科技,电气设备,湖南,175.58,5000.0,20000.0,94552.46,77863.92,9226.0,29816.77,1.49,0.043,2.8,10.77,20151231
002235,安妮股份,造纸,福建,1747.68,22724.83,29250.0,61750.61,20920.96,20935.92,16990.99,0.58,0.003,1.25,15.25,20080516
600285,羚锐制药,中成药,河南,32.68,52946.76,59232.07,261602.42,98509.27,48202.23,13906.72,0.23,0.086,2.98,3.78,20001018
600708,光明地产,全国地产,上海,72.56,50838.26,131872.0,5110169.5,4949891.5,34614.73,244547.84,1.85,0.03,6.05,1.46,19960606
002781,奇信股份,装修装饰,深圳,69.83,4500.0,22500.0,311036.03,303225.97,5269.65,70670.2,3.14,0.175,6.96,7.02,20151222
300499,高澜股份,专用机械,广东,0.0,1667.0,6667.0,91546.05,73833.9,10977.58,26870.11,4.03,-0.06,8.21,13.37,20160202
300256,星星科技,元器件,浙江,327.01,29092.73,63970.89,645269.31,304279.09,102928.5,292149.38,4.57,0.014,5.08,3.66,20110819
300397,天和防务,通信设备,陕西,0.0,10320.0,24000.0,170099.13,123132.9,15181.87,64742.46,2.7,-0.04,5.06,7.67,20140910
601669,中国电建,建筑施工,北京,12.76,960000.0,1375463.38,42301700.0,24914690.0,7581000.0,1259001.38,0.92,0.118,4.15,1.44,20111018
600169,太原重工,工程机械,山西,0.0,242395.5,242395.5,2775639.5,1986984.38,490060.19,122943.21,0.51,-0.092,2.15,1.91,19980904
600775,南京熊猫,通信设备,江苏,100.1,67183.85,91383.85,504108.91,342814.59,97000.59,146424.22,1.6,0.041,3.61,4.6,19961118
002537,海立美达,汽车整车,山东,69.46,30000.0,30000.0,285328.66,139977.17,73631.63,77938.13,2.6,0.111,5.02,6.12,20110110
002171,楚江新材,铜,安徽,91.75,32390.09,44471.5,264405.94,143648.2,61548.36,87917.4,1.98,0.051,3.79,4.9,20070921
603701,德宏股份,汽车配件,浙江,109.93,1960.0,7840.0,48034.62,24423.23,12571.5,5633.58,0.72,0.26,4.98,17.32,20160412
601866,中海集运,水运,上海,0.0,793212.5,1168312.5,10282438.0,2191537.75,5682232.0,429422.06,0.37,-0.074,1.54,2.7,20071212
300062,中能电气,电气设备,福建,81.52,7892.18,15400.0,261183.95,199226.98,20281.34,36077.14,2.34,0.078,5.06,5.01,20100319
300187,永清环保,环境保护,湖南,319.65,59266.16,64762.14,236502.95,155069.27,10900.6,81540.28,1.26,0.011,2.05,6.76,20110308
002245,澳洋顺昌,仓储物流,江苏,83.02,90489.59,97520.86,302413.25,215035.3,68092.71,6343.6,0.07,0.04,1.77,7.5,20080605
000548,湖南投资,路桥,湖南,794.37,49920.1,49921.57,228371.59,161797.23,22889.07,47826.8,0.96,0.003,2.97,2.73,19931220
300493,润欣科技,通信设备,上海,282.58,3000.0,12000.0,63463.92,62848.55,210.21,21264.36,1.77,0.076,3.86,22.26,20151210
002588,史丹利,农药化肥,山东,25.0,71156.47,116606.34,598239.25,299556.59,149243.0,89516.31,0.77,0.13,3.25,4.0,20110610
000799,酒鬼酒,白酒,湖南,69.98,22420.16,32492.9,228720.7,146715.73,52024.44,116125.95,3.57,0.087,5.49,4.43,19970718
601111,中国国航,空运,北京,9.6,852206.75,1308475.13,21922126.0,2109954.0,14805066.0,1650953.13,1.26,0.2,4.75,1.51,20060818
002564,天沃科技,化工机械,江苏,0.0,52239.48,73971.2,705522.0,446242.81,199514.66,142751.52,1.93,-0.013,3.76,2.16,20110310
603789,星光农机,农用机械,浙江,81.01,8000.0,20000.0,144422.72,93545.61,22969.06,57458.93,2.87,0.094,5.25,5.83,20150427
002641,永高股份,塑料,浙江,73.15,67652.7,86400.0,411824.59,192121.13,154998.25,72412.4,0.84,0.03,2.77,3.19,20111208
300485,赛升药业,生物制药,北京,49.51,8447.95,24000.0,200530.41,169314.05,9747.21,103049.53,4.29,0.245,8.08,6.01,20150626
002343,慈文传媒,影视音像,浙江,201.73,14704.48,31451.0,289236.66,180775.42,4161.81,11180.3,0.36,0.065,3.44,15.29,20100126
002097,山河智能,工程机械,湖南,148.51,62939.98,75532.5,658011.31,484847.94,105865.4,96793.06,1.28,0.018,3.17,3.32,20061222
600327,大东方,百货,江苏,13.9,52171.17,52171.17,463917.94,198543.06,96768.57,6937.63,0.13,0.166,4.03,2.29,20020625
002177,御银股份,电脑设备,广东,55.85,59784.48,76119.13,216441.91,109229.27,30271.33,2967.95,0.04,0.044,2.22,4.47,20071101
002649,博彦科技,软件服务,北京,74.93,13202.95,17690.4,248678.55,140824.8,19111.01,124339.95,7.03,0.15,9.92,4.13,20120106
002213,特 尔 佳,汽车配件,深圳,353.36,14142.66,20600.0,43168.51,25207.2,8307.75,77.23,0.0,0.015,1.71,12.75,20080201
002792,通宇通讯,通信设备,广东,72.35,4500.0,22500.0,262909.03,234115.09,13846.12,80716.18,3.59,0.228,7.68,8.58,20160328
600613,神奇制药,中成药,上海,52.98,47932.0,53407.16,264375.66,155243.63,33608.8,96933.85,1.81,0.071,4.19,3.57,19920820
000687,华讯方舟,通信设备,河北,89.74,53157.42,75736.84,286968.91,158170.17,5876.73,75689.96,1.0,0.06,1.53,14.16,19970221
000985,大庆华科,化工原料,黑龙江,1087.72,12963.95,12963.95,61181.43,12864.62,41564.35,25894.61,2.0,0.006,3.73,6.71,20000726
002786,银宝山新,专用机械,深圳,105.84,9534.0,38124.0,273795.28,202554.91,52434.83,42771.94,1.12,0.073,2.59,11.87,20151223
300492,山鼎设计,建筑施工,四川,0.0,2080.0,8320.0,36491.96,28082.58,5670.31,9621.55,1.16,-0.012,3.47,15.39,20151223
600367,红星发展,化工原料,贵州,556.93,29120.0,29120.0,161984.36,103840.1,36358.17,28521.06,0.98,0.006,3.53,4.08,20010320
002390,信邦制药,中成药,贵州,94.81,73385.89,170489.56,1028553.0,561326.44,143910.88,389573.56,2.29,0.026,3.64,2.67,20100416
002305,南国置业,区域地产,湖北,653.96,119111.35,173152.23,1878515.63,1868644.75,3098.3,1767.7,0.01,0.002,2.01,2.83,20091106
300291,华录百纳,影视音像,北京,107.43,47089.3,70853.86,490553.81,261924.7,1096.64,245160.22,3.46,0.056,5.53,4.37,20120209
002051,中工国际,建筑施工,北京,28.6,92033.89,92776.53,1965343.63,1676369.88,142172.8,181307.36,1.95,0.176,6.63,3.04,20060619
603798,康普顿,石油加工,山东,60.91,2500.0,10000.0,92440.2,67915.63,10567.67,36293.3,3.63,0.306,6.92,10.75,20160406
002371,七星电子,半导体,北京,5974.42,34023.1,35220.0,427243.5,166583.19,102472.18,83678.47,2.38,0.002,5.31,7.94,20100316
600821,津劝业,百货,天津,479.22,41626.82,41626.82,185353.52,23443.98,78603.46,17866.24,0.43,0.01,1.46,6.29,19940128
300440,运达科技,软件服务,四川,186.97,10067.53,22400.0,151223.63,135474.5,9181.37,65220.57,2.91,0.046,5.32,6.5,20150423
603806,福斯特,塑料,浙江,34.09,9021.0,40200.0,492942.41,416663.72,45421.81,151183.09,3.76,0.397,11.02,4.92,20140905
000911,南宁糖业,食品,广西,0.0,32408.08,32408.08,656534.19,386822.75,162104.61,145654.11,4.49,-0.36,4.56,5.98,19990527
002434,万里扬,汽车配件,浙江,40.57,100585.75,102000.0,639837.81,327646.5,96161.56,90789.11,0.89,0.069,2.34,4.81,20100618
600528,中铁二局,建筑施工,四川,70.06,145920.0,145920.0,5565062.0,5095544.0,170797.94,159785.48,1.1,0.043,4.27,2.82,20010528
002302,西部建设,水泥,新疆,0.0,54182.66,103223.4,1205237.88,908701.13,241437.8,156874.88,1.52,-0.035,3.85,1.97,20091103
000022,深赤湾Ａ,港口,深圳,21.62,46486.69,64476.37,690863.38,100400.86,316527.19,16556.47,0.26,0.188,7.07,2.3,19930505
002361,神剑股份,化工原料,安徽,59.64,54624.55,86259.56,236342.47,151361.02,40364.12,91592.24,1.06,0.033,2.03,3.92,20100303
002016,世荣兆业,区域地产,广东,0.0,64609.55,80909.56,549146.0,486501.59,13440.26,5156.31,0.06,-0.043,2.05,4.24,20040708
002417,三元达,通信设备,福建,0.0,19504.09,27000.0,96106.13,91318.9,839.52,40803.03,1.51,-0.106,1.55,10.34,20100601
002366,台海核电,专用机械,四川,53.22,10769.8,43352.87,434500.44,191960.81,137217.27,74047.71,1.71,0.259,3.51,15.69,20100312
300103,达刚路机,工程机械,陕西,215.76,8435.16,21173.4,99363.67,84912.78,11013.91,31679.55,1.5,0.023,3.98,4.92,20100812
601618,中国中冶,建筑施工,北京,13.47,1623900.0,1911000.0,34333008.0,27542044.0,2974359.5,1782884.75,0.93,0.071,3.24,1.19,20090921
300161,华中数控,机床制造,湖北,0.0,15637.42,16174.5,148328.42,110505.27,26202.95,48745.53,3.01,-0.132,4.91,6.79,20110113
002539,新都化工,农药化肥,四川,76.19,39740.94,101010.0,891789.69,361153.69,380835.94,113637.7,1.13,0.051,3.0,5.15,20110118
600031,三一重工,工程机械,湖南,111.51,759370.63,761650.38,6290982.0,3813780.5,1568121.13,158697.91,0.21,0.012,3.11,1.7,20030703
300442,普丽盛,轻工机械,上海,353.7,5889.25,10000.0,127243.06,78557.3,18578.13,52063.42,5.21,0.034,9.74,4.92,20150424
000534,万泽股份,区域地产,广东,0.0,49104.12,49178.51,334597.97,302657.38,10951.71,37054.34,0.75,-0.054,2.61,6.34,19940110
600643,爱建集团,多元金融,上海,31.95,143402.78,143713.98,1001800.13,360050.81,3045.8,255416.84,1.78,0.08,4.07,2.52,19930426
002753,永东股份,化工原料,山西,94.38,5692.5,14805.0,103226.55,60562.17,34742.55,38948.06,2.63,0.071,5.85,4.56,20150519
000408,*ST金源,商贸代理,河北,3644.12,25230.06,25230.15,45962.96,36607.07,1993.89,14367.8,0.57,0.001,0.3,55.71,19960628
300337,银邦股份,铝,江苏,0.0,70780.39,82192.0,249759.66,94571.49,127715.3,57138.86,0.7,-0.01,1.84,4.48,20120718
603778,乾景园林,建筑施工,北京,108.96,5000.0,20000.0,139196.97,136996.25,1010.07,44313.55,2.22,0.062,4.42,6.14,20151231
600740,山西焦化,焦炭加工,山西,0.0,65683.27,76570.0,1069433.88,470732.94,406410.91,225612.02,2.95,-0.129,2.48,2.34,19960808
002757,南兴装备,家居用品,广东,115.26,3663.44,10934.0,88615.9,48102.21,19240.82,35031.4,3.2,0.093,6.66,6.41,20150527
600619,海立股份,机械基件,上海,174.04,38357.44,86631.06,1100766.38,577109.0,359964.94,210478.91,2.43,0.018,4.5,2.83,19921116
002092,中泰化学,化工原料,新疆,83.18,97447.13,176940.05,3901591.5,1052954.38,2357017.0,569149.31,3.22,0.026,7.36,1.19,20061208
000913,*ST钱江,摩托车,浙江,34.35,45343.62,45353.6,333157.0,191847.61,79000.81,133710.31,2.95,0.096,4.36,3.02,19990514
002112,三变科技,电气设备,浙江,1589.84,18115.81,20160.0,144469.0,106018.67,21799.1,6915.07,0.34,0.004,2.41,11.4,20070208
600056,中国医药,医药商业,北京,16.33,98220.34,101251.34,1754510.75,1396463.0,145706.13,172943.91,1.71,0.252,5.54,2.98,19970515
600794,保税科技,仓储物流,江苏,212.09,110277.4,119157.4,312143.0,105055.92,84076.15,15632.9,0.13,0.006,1.57,3.51,19970306
600826,兰生股份,商贸代理,上海,4.29,42064.23,42064.23,505842.91,194930.45,3008.76,13791.29,0.33,1.586,8.87,3.07,19940204
002607,亚夏汽车,汽车服务,安徽,111.36,35692.8,45574.21,354465.75,180315.86,75976.96,20268.92,0.44,0.027,2.34,5.2,20110810
600720,祁连山,水泥,甘肃,0.0,77616.27,77629.03,1070805.38,241280.27,690362.69,134024.63,1.73,-0.248,5.86,1.2,19960716
600470,六国化工,农药化肥,安徽,0.0,52160.0,52160.0,636900.06,251805.7,308854.78,126267.7,2.42,-0.065,4.09,1.91,20040305
000021,深科技,电脑设备,深圳,27.11,146981.44,147125.94,1186534.75,799234.69,210196.8,67823.25,0.46,0.103,3.62,3.07,19940202
300098,高新兴,通信设备,广东,69.73,47982.42,107476.46,432648.06,225040.2,6587.53,204124.38,1.9,0.06,3.25,5.14,20100728
603027,千禾味业,食品,四川,65.03,4000.0,16000.0,95418.4,49814.59,29011.98,39539.43,2.47,0.2,5.19,7.34,20160307
600978,宜华生活,家居用品,广东,32.49,148287.0,148287.0,1316951.88,746071.56,268107.06,245922.92,1.66,0.089,4.7,2.46,20040824
601985,中国核电,新型电力,北京,27.36,424125.0,1556543.0,26144710.0,3122729.75,11035896.0,1289477.88,0.83,0.065,2.48,2.86,20150610
600232,金鹰股份,纺织,浙江,339.51,36471.85,36471.85,159932.27,118226.4,33617.71,39735.3,1.09,0.01,3.24,4.27,20000602
600895,张江高科,园区开发,上海,31.54,154868.95,154868.95,1784610.63,834106.44,37515.51,264697.41,1.71,0.149,4.96,3.78,19960422
002339,积成电子,电气设备,山东,0.0,29597.16,37889.6,235807.59,178898.3,25372.07,45904.28,1.21,-0.091,3.8,4.94,20100122
600356,恒丰纸业,造纸,黑龙江,34.24,29873.14,29873.14,264048.88,149962.25,89622.21,92567.02,3.1,0.082,6.56,1.72,20010419
002726,龙大肉食,食品,山东,31.04,10848.04,44516.0,200381.67,136080.8,44979.51,58340.06,1.31,0.124,3.67,4.2,20140626
000922,佳电股份,电气设备,黑龙江,0.0,45790.05,54366.73,316725.84,229985.91,56243.13,114204.02,2.1,-0.055,3.38,3.0,19990618
002446,盛路通信,通信设备,广东,69.35,16802.84,44830.01,294858.41,142688.27,15676.9,155578.75,3.47,0.121,5.26,6.38,20100713
601186,中国铁建,建筑施工,北京,13.54,1026124.56,1357954.13,69604352.0,57348680.0,4101645.5,4039440.0,2.97,0.189,8.46,1.21,20080310
